DEB [20191218-10:36:33.462] thr=1   paramiko.transport: starting thread (client mode): 0x861b6400
DEB [20191218-11:09:21.313] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:09:21.313] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:09:21.313] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:09:21.387] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:09:21.388] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:09:21.389] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:09:21.390] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:09:21.472] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:09:21.507] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:09:21.508] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:09:21.532] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:09:21.533] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:09:21.599] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:09:21.600] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:09:21.625] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:09:21.649] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:09:21.650] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:09:21.674] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:09:21.698] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:09:21.723] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:09:21.825] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:09:21.849] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:09:21.873] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:09:21.873] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:10:05.566] thr=1   paramiko.transport: starting thread (client mode): 0xe9b67130
DEB [20191218-11:10:05.566] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:10:05.593] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:10:05.593] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:10:05.617] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:10:05.617] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:10:05.617] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:10:05.618] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:10:05.618] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:10:05.618] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:10:05.689] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:10:05.690] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:10:05.691] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:10:05.691] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:10:05.775] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:10:05.810] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:10:05.811] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:10:05.834] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:10:05.835] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:10:05.899] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:10:05.899] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:10:05.925] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:10:05.949] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:10:05.950] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:10:05.974] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:10:05.999] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:10:06.023] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:10:06.123] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:10:06.148] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:10:06.173] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:10:06.173] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:10:27.431] thr=1   paramiko.transport: starting thread (client mode): 0xd9bd1130
DEB [20191218-11:10:27.432] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:10:27.458] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:10:27.458] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:10:27.482] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:10:27.482] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:10:27.483] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:10:27.483] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:10:27.483] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:10:27.483] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:10:27.555] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:10:27.555] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:10:27.556] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:10:27.557] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:10:27.640] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:10:27.675] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:10:27.676] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:10:27.701] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:10:27.701] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:10:27.768] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:10:27.768] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:10:27.793] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:10:27.819] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:10:27.820] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:10:27.845] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:10:27.870] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:10:27.895] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:10:27.997] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:10:28.023] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:10:28.048] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:10:28.048] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:11:03.837] thr=1   paramiko.transport: starting thread (client mode): 0x2f6e1130
DEB [20191218-11:11:03.838] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:11:03.863] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:11:03.864] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:11:03.887] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:11:03.887] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:11:03.888] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:11:03.888] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:11:03.888] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:11:03.889] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:11:03.962] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:11:03.963] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:11:03.964] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:11:03.964] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:11:04.047] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:11:04.082] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:11:04.083] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:11:04.108] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:11:04.108] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:11:04.171] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:11:04.172] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:11:04.197] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:11:04.222] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:11:04.223] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:11:04.248] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:11:04.272] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:11:04.296] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:11:04.392] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:11:04.417] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:11:04.442] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:11:04.442] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:12:33.844] thr=1   paramiko.transport: starting thread (client mode): 0x49e15130
DEB [20191218-11:12:33.845] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:12:33.872] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:12:33.872] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:12:33.896] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:12:33.896] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:12:33.896] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:12:33.897] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:12:33.897] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:12:33.897] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:12:33.970] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:12:33.971] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:12:33.972] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:12:33.972] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:12:34.055] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:12:34.091] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:12:34.092] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:12:34.117] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:12:34.117] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:12:34.184] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:12:34.184] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:12:34.209] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:12:34.234] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:12:34.235] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:12:34.260] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:12:34.284] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:12:34.311] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:12:34.413] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:12:34.438] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:12:34.463] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:12:34.464] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:14:27.638] thr=1   paramiko.transport: starting thread (client mode): 0x94e2e130
DEB [20191218-11:14:27.638] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:14:27.666] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:14:27.666] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:14:27.689] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:14:27.690] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:14:27.690] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:14:27.690] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:14:27.690] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:14:27.691] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:14:27.770] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:14:27.770] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:14:27.772] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:14:27.772] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:14:27.857] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:14:27.892] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:14:27.893] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:14:27.917] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:14:27.918] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:14:27.984] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:14:27.984] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:14:28.010] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:14:28.035] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
DEB [20191218-11:14:28.036] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'.')
DEB [20191218-11:14:28.061] thr=2   paramiko.transport.sftp: [chan 0] stat(b'incoming')
DEB [20191218-11:14:28.086] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'incoming')
DEB [20191218-11:14:28.111] thr=2   paramiko.transport.sftp: [chan 0] listdir(b'/incoming/.')
DEB [20191218-11:14:28.212] thr=2   paramiko.transport.sftp: [chan 0] stat(b'/')
DEB [20191218-11:14:28.237] thr=2   paramiko.transport.sftp: [chan 0] normalize(b'/')
INF [20191218-11:14:28.263] thr=2   paramiko.transport.sftp: [chan 0] sftp session closed.
DEB [20191218-11:14:28.263] thr=2   paramiko.transport: [chan 0] EOF sent (0)
DEB [20191218-11:18:01.494] thr=1   paramiko.transport: starting thread (client mode): 0xd021e130
DEB [20191218-11:18:01.494] thr=1   paramiko.transport: Local version/idstring: SSH-2.0-paramiko_2.7.1
DEB [20191218-11:18:01.521] thr=1   paramiko.transport: Remote version/idstring: SSH-2.0-OpenSSH_7.2
INF [20191218-11:18:01.521] thr=1   paramiko.transport: Connected (version 2.0, client OpenSSH_7.2)
DEB [20191218-11:18:01.544] thr=1   paramiko.transport: kex algos:['curve25519-sha256@libssh.org', 'ecdh-sha2-nistp256', 'ecdh-sha2-nistp384', 'ecdh-sha2-nistp521', 'diffie-hellman-group-exchange-sha256', 'diffie-hellman-group14-sha1'] server key:['ssh-rsa', 'rsa-sha2-512', 'rsa-sha2-256', 'ssh-dss', 'ecdsa-sha2-nistp256', 'ssh-ed25519'] client encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] server encrypt:['chacha20-poly1305@openssh.com', 'aes128-ctr', 'aes192-ctr', 'aes256-ctr', 'aes128-gcm@openssh.com', 'aes256-gcm@openssh.com'] client mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] server mac:['umac-64-etm@openssh.com', 'umac-128-etm@openssh.com', 'hmac-sha2-256-etm@openssh.com', 'hmac-sha2-512-etm@openssh.com', 'hmac-sha1-etm@openssh.com', 'umac-64@openssh.com', 'umac-128@openssh.com', 'hmac-sha2-256', 'hmac-sha2-512', 'hmac-sha1'] client compress:['none', 'zlib@openssh.com'] server compress:['none', 'zlib@openssh.com'] client lang:[''] server lang:[''] kex follows?False
DEB [20191218-11:18:01.545] thr=1   paramiko.transport: Kex agreed: curve25519-sha256@libssh.org
DEB [20191218-11:18:01.545] thr=1   paramiko.transport: HostKey agreed: ecdsa-sha2-nistp256
DEB [20191218-11:18:01.545] thr=1   paramiko.transport: Cipher agreed: aes128-ctr
DEB [20191218-11:18:01.545] thr=1   paramiko.transport: MAC agreed: hmac-sha2-256
DEB [20191218-11:18:01.545] thr=1   paramiko.transport: Compression agreed: none
DEB [20191218-11:18:01.619] thr=1   paramiko.transport: kex engine KexCurve25519 specified hash_algo <built-in function openssl_sha256>
DEB [20191218-11:18:01.621] thr=1   paramiko.transport: Switch to new keys ...
DEB [20191218-11:18:01.622] thr=2   paramiko.transport: Host key verified (ecdsa-sha2-nistp256)
DEB [20191218-11:18:01.622] thr=2   paramiko.transport: Attempting password auth...
DEB [20191218-11:18:01.704] thr=1   paramiko.transport: userauth is OK
INF [20191218-11:18:01.739] thr=1   paramiko.transport: Authentication (password) successful!
DEB [20191218-11:18:01.740] thr=2   paramiko.transport: [chan 0] Max packet in: 32768 bytes
DEB [20191218-11:18:01.796] thr=1   paramiko.transport: Received global request "hostkeys-00@openssh.com"
DEB [20191218-11:18:01.796] thr=1   paramiko.transport: Rejecting "hostkeys-00@openssh.com" global request from server.
DEB [20191218-11:18:01.860] thr=1   paramiko.transport: [chan 0] Max packet out: 32768 bytes
DEB [20191218-11:18:01.860] thr=1   paramiko.transport: Secsh channel 0 opened.
DEB [20191218-11:18:01.885] thr=1   paramiko.transport: [chan 0] Sesch channel 0 request ok
INF [20191218-11:18:01.910] thr=2   paramiko.transport.sftp: [chan 0] Opened sftp connection (server version 3)
